City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
446,voskresenskoye,56.8381,45.4317,-4.54,85,22,4.47,RU,1678724511
447,vostok,46.4856,135.8833,-12.22,95,100,2.9,RU,1678723916
448,hasaki,35.7333,140.8333,9.56,70,100,11.55,JP,1678724511
449,saint-paul,-21.0096,55.2707,26.06,91,40,0.45,RE,1678724512
450,collie,-33.3667,116.15,14.65,98,80,1.5,AU,1678724512
451,yeppoon,-23.1333,150.7333,23.88,87,48,2.14,AU,1678724512
452,bobcaygeon,44.5462,-78.542,2.19,88,100,1.57,CA,1678724513
453,ilebo,-4.3167,20.5833,23.13,94,100,1.5,CD,1678724513
454,polovinnoye,54.7914,65.9864,-5.27,87,10,5.79,RU,1678724513
455,el alto,-4.2714,-81.2147,26.81,73,99,4.42,PE,1678724514
456,metapan,14.3333,-89.45,30.21,44,27,2.17,SV,1678724514
457,tecolutilla,18.2833,-93.3167,28.46,66,0,1.67,MX,1678724514
458,san jeronimo,-11.9472,-75.2829,14.62,66,93,1.82,PE,1678724515
459,namie,37.4833,141.0,5.95,68,72,4.71,JP,1678724515
460,erenhot,43.6475,111.9767,5.31,48,100,6.46,CN,1678723947
461,iqaluit,63.7506,-68.5145,-16.15,84,100,1.03,CA,1678724515
462,kristinehamn,59.3098,14.1081,2.31,98,100,5.26,SE,1678724341
463,kouroussa,10.65,-9.8833,38.39,18,33,2.16,GN,1678724516
464,yanam,16.7333,82.2167,22.21,82,33,0.19,IN,1678724516
465,atar,20.5169,-13.0499,38.65,6,1,9.34,MR,1678723957
466,urubicha,-15.3833,-62.95,30.77,55,40,2.27,BO,1678724517
467,zharkent,44.1628,80.0,4.82,88,100,1.51,KZ,1678724517
468,asilah,35.465,-6.0348,17.98,82,99,3.59,MA,1678724517
469,dhidhdhoo,6.8833,73.1,27.67,78,3,4.9,MV,1678724518
470,la palma,33.8464,-118.0467,15.99,86,75,2.57,US,1678724315
471,vanderhoof,54.0166,-124.0198,-9.23,94,100,1.82,CA,1678724518
472,bonham,33.5773,-96.1783,10.21,47,0,5.66,US,1678724518
473,bilma,18.6853,12.9164,32.83,8,80,5.81,NE,1678724519
474,mabaruma,8.2,-59.7833,30.74,45,22,3.85,GY,1678723963
475,general roca,-39.0333,-67.5833,28.22,24,44,2.41,AR,1678724519
476,bisert,56.8617,59.0523,2.87,96,100,5.96,RU,1678724519
477,pestisu mic,45.8,22.8833,8.93,50,68,1.11,RO,1678724520
478,cheremushskiy,61.2731,47.2636,-5.4,84,100,6.59,RU,1678724520
479,vila,42.0304,-8.1588,9.49,46,95,5.7,PT,1678723930
480,natal,-5.795,-35.2094,31.36,66,40,7.2,BR,1678724332
481,dentsville,34.064,-80.9582,8.03,87,100,2.06,US,1678724521
482,buala,-8.145,159.5921,25.42,87,100,2.33,SB,1678724525
483,high level,58.5169,-117.136,-19.94,92,75,1.03,CA,1678724526
484,aranos,-24.1333,19.1167,29.05,26,76,6.97,NA,1678724526
485,vallenar,-28.5708,-70.7581,26.07,46,0,2.72,CL,1678724526
486,middle island,40.8843,-72.9373,8.0,81,100,7.2,US,1678724527
487,nemuro,43.3236,145.575,1.7,96,100,7.5,JP,1678723948
488,channel-port aux basques,47.5702,-59.1367,0.24,65,9,0.81,CA,1678724527
489,anadyr,64.75,177.4833,-16.72,77,0,5.0,RU,1678724528
490,oktyabrskiy,54.4815,53.471,-0.03,90,100,3.71,RU,1678724528
491,port hedland,-20.3167,118.5667,27.03,89,0,3.09,AU,1678724529
492,otukpo,7.1913,8.1329,37.56,23,19,2.1,NG,1678724529
493,ust-koksa,50.2696,85.6108,-9.12,80,71,1.12,RU,1678724530
494,khao wong,16.7001,104.0902,19.21,71,96,5.57,TH,1678724531
495,kangaatsiaq,68.3065,-53.4641,-17.44,87,18,1.49,GL,1678724531
496,nanortalik,60.1432,-45.2371,-2.32,68,16,1.17,GL,1678724532
497,mattru,7.6244,-11.8332,34.99,41,95,3.78,SL,1678724532
498,evensk,61.95,159.2333,-16.91,91,100,2.61,RU,1678723943
499,oistins,13.0667,-59.5333,29.05,65,40,8.75,BB,1678724533
500,san juan,-31.5375,-68.5364,29.83,43,2,6.8,AR,1678724533
501,nevers,46.9167,3.3333,16.32,77,75,8.23,FR,1678724534
502,monywa,22.1167,95.1333,31.44,19,50,3.2,MM,1678724534
503,chuka,-0.3332,37.6459,21.94,56,92,2.17,KE,1678724534
504,owando,-0.4819,15.8999,30.67,53,100,0.84,CG,1678724535
505,ipora,-16.4419,-51.1178,25.83,71,99,1.82,BR,1678724535
506,moerai,-22.4333,-151.3333,26.97,81,93,4.46,PF,1678724536
507,nhulunbuy,-12.2333,136.7667,25.34,94,40,1.54,AU,1678724536
508,neuquen,-38.9516,-68.0591,27.94,32,0,2.06,AR,1678724313
509,djenne,13.9061,-4.5533,39.86,11,12,2.39,ML,1678724537
510,pinawa,50.1489,-95.8811,-5.79,80,60,1.76,CA,1678724537
511,syamzha,60.0158,41.0614,-6.17,84,99,5.43,RU,1678724537
512,piacabucu,-10.4056,-36.4344,30.44,60,63,5.81,BR,1678724538
513,nuuk,64.1835,-51.7216,-2.66,74,75,3.6,GL,1678724538
514,verkhnetulomskiy,68.6073,31.7962,-6.93,83,100,5.22,RU,1678724539
515,sovetskiy,61.3614,63.5842,2.24,99,100,7.45,RU,1678724539
516,yeroham,30.9872,34.9314,21.87,31,62,4.65,IL,1678724540
517,krasnotorka,48.682,37.5327,3.62,44,0,1.72,UA,1678724540
518,damaturu,11.747,11.9608,35.74,6,93,3.7,NG,1678724540
519,gat,31.61,34.7642,21.01,11,44,1.39,IL,1678724541
520,ahuimanu,21.4447,-157.8378,21.21,87,20,0.45,US,1678724541
521,sao jose da coroa grande,-8.8978,-35.1478,29.55,65,99,4.49,BR,1678723977
522,oxford,51.7522,-1.256,13.19,75,75,10.8,GB,1678724294
523,salou,41.0766,1.1416,19.02,73,0,0.51,ES,1678724542
524,opuwo,-18.0607,13.84,32.48,23,78,4.55,NA,1678724542
525,svetlogorsk,52.6333,29.7333,2.19,92,100,5.85,BY,1678724542
526,college,64.8569,-147.8028,-16.82,81,40,1.54,US,1678724543
527,bumba,2.1833,22.4667,29.44,57,99,1.75,CD,1678724543
528,verkhniy fiagdon,42.8333,44.3053,-0.63,97,100,1.5,RU,1678724357
529,san juan del sur,11.2529,-85.8705,28.12,78,75,0.0,NI,1678724544
530,talisay,10.2447,123.8494,26.01,73,40,4.63,PH,1678724545
531,bismarck,46.8083,-100.7837,-13.41,87,0,2.57,US,1678724402
532,christiana,-27.914,25.1611,29.56,21,47,1.44,ZA,1678724361
533,otane,-39.8833,176.6333,10.01,90,4,1.85,NZ,1678724545
534,korla,41.7597,86.1469,11.0,26,61,2.42,CN,1678724546
535,sinnamary,5.3833,-52.95,27.38,59,98,4.71,GF,1678724546
536,gravdal,68.1214,13.5031,-2.06,59,20,2.57,NO,1678724546
537,sikonge,-5.6333,32.7667,19.83,88,100,2.23,TZ,1678724547
538,nacala,-14.5428,40.6728,25.61,83,76,2.43,MZ,1678724547
539,hirtshals,57.5881,9.9592,6.94,92,100,14.35,DK,1678724548
540,sharkan,57.2989,53.8712,-2.79,80,85,5.77,RU,1678724548
541,atbasar,51.8,68.3333,-9.28,92,6,3.79,KZ,1678724548
542,almaznyy,48.0448,40.045,2.37,49,35,2.76,RU,1678724549
543,tiznit,29.5833,-9.5,26.11,18,89,4.49,MA,1678724549
544,lebork,54.5392,17.7501,9.4,93,100,8.37,PL,1678724549
545,palafrugell,41.9174,3.1631,22.01,54,100,6.26,ES,1678724549
546,ola,59.5833,151.2833,-3.25,94,100,3.96,RU,1678724550
547,airai,-8.9266,125.4092,16.04,95,96,0.47,TL,1678724550
548,tripoli,32.8752,13.1875,18.03,69,2,3.35,LY,1678724552
549,sandpoint,48.2766,-116.5533,4.36,94,100,0.0,US,1678724430
